seed,pin_set,shoreline-development,hypsometric-bimodality,shelf-fraction,continent-count,largest-continent-share,plate-size-gini,refusal
5424,default,9.678846222121292,1.2251657736976915,0.6571944729261266,22,0.6319978632478632,0.703419429389841,
5425,default,9.046381683081098,1.9654041551344332,0.11361749914554953,41,0.3576065246338216,0.8569446478850318,
5426,default,10.517609878296009,1.429468671308895,0.6070748498608466,25,0.9590441789385941,0.7793882134661394,
5427,default,11.925776809456409,2.1308232058665246,0.08847224256628095,77,0.7504996402590135,0.4615344709730971,
5428,default,11.387628090654145,2.1177189315027536,0.08959523460768518,112,0.4558139534883721,0.8133341846539446,
5429,default,12.546120470231248,1.7838326993401288,0.20172354865485084,73,0.8281448538754765,0.548703676578292,
5430,default,11.728588530106647,1.690192009641737,0.5724085738001075,42,0.7209857356940668,0.851945992986326,
5431,default,11.40466624278116,1.4762176019067623,0.6795078365314193,48,0.9273123517723223,0.6077233830719033,
5432,default,10.560548131407204,1.3250823158480904,0.6773839168009375,28,0.7207092362962104,0.8275583331977063,
5433,default,12.416086891392212,1.5518273654878805,0.5577852643913871,77,0.8436085363224833,0.6670299301791904,
5434,default,11.935692100024239,1.6695769549791408,0.31138616278502024,43,0.8213780810129695,0.4882440931950234,
5435,default,10.958639607065619,1.8555251479235306,0.1939846687173478,76,0.6943068467123567,0.48647798230338135,
5436,default,10.193802791710118,1.6238759379407612,0.6479664078902397,46,0.3587155384518327,0.7745645790174864,
5437,default,11.539273675776913,1.271391804281972,0.6096137883892389,33,0.9614881850175968,0.7004290067128796,
5438,default,12.40005255046717,2.0123370758889703,0.12445681363214686,95,0.33811715858832025,0.6285416806875721,
5439,default,11.700946313170926,1.5827163348261477,0.6799716810702603,57,0.3277777777777778,0.7368206400767425,
5440,default,11.640224776005036,1.8616017115959622,0.16383477369269078,122,0.3952482102116277,0.8051771560633432,
5441,default,13.56062401360675,1.2116648199443696,0.6979151408622626,43,0.7826378040615934,0.8081403124422848,
5442,default,9.619134668558099,1.426386886932847,0.5894487573848933,32,0.6225225225225225,0.8591520979272036,
5443,default,9.504471316449514,2.4442869895392954,0.07133440749963381,115,0.6630787378354468,0.7170890093257165,
5444,default,10.138908183885071,2.1998458189556556,0.0802451052194717,81,0.4272078286676827,0.7787628585158517,
5445,default,11.029192543326621,1.7310418608185139,0.3691470143059421,59,0.622488492730328,0.7068049132645589,
5446,default,10.92708151456919,1.0956677069353444,0.6856842927591427,42,0.8780751288976185,0.529740979444363,
5447,default,11.102686700575246,1.3354299756420334,0.7610956496264831,51,0.6374464438731791,0.6767003564279088,
5448,default,12.109987917449663,1.8895496448093891,0.1974268834529564,83,0.4078723270043525,0.7372252873937362,
5449,default,9.566129378274322,1.1936720962250829,0.6602460817342903,28,0.9692541856925418,0.660799440131504,
5450,default,10.575694813868045,1.694771787893126,0.6611249450710415,56,0.57660143836762,0.7720256404890944,
5451,default,11.18367433370139,1.5690840478337889,0.5553928030857869,41,0.9655227032734952,0.7257056037590077,
5452,default,9.353399290064797,1.089146506243926,0.7368780821248962,32,0.5590546664372168,0.7839460963820124,
5453,default,11.331103322702779,1.9967561686258581,0.10929642107318979,57,0.5007260726072608,0.6757405451522465,
5454,default,9.567959407491479,1.3431333381703998,0.6528489819833015,50,0.6050625869262866,0.7448692283905407,
5455,default,9.689646011940367,2.4076810308827032,0.06442556515795127,90,0.3952137345009971,0.6960128148790812,
5456,default,10.738092433511875,1.7826343811380347,0.2623895317611445,77,0.8343579234972678,0.7808063889543437,
5457,default,7.7684742076744016,2.666220648870977,0.03981739172891949,42,0.45058223462611874,0.7556734226073458,
5458,default,10.503334290871873,1.9956948893730135,0.1313656559738294,98,0.4754813863928113,0.8147514769786632,
5459,default,11.465782327698685,1.2782869637588752,0.7368292563839657,55,0.44377463482494783,0.8127355287161937,
5460,default,11.017377457111882,1.4613764676719774,0.6129095259020556,45,0.37094361334867665,0.8518193013578983,
5461,default,7.200985238913465,2.310652655234927,0.0644988037693472,50,0.5290881139250748,0.7487793564767344,
5462,default,11.934924546946505,1.531169524116423,0.608759337922953,68,0.7909738717339667,0.5815199995659934,
5463,default,11.973478336872404,1.9422040052702947,0.13934866461598555,66,0.9109938114306516,0.5891680093745424,
5464,default,11.217738569269363,1.045867046877488,0.7854352814803964,27,0.9259425158641285,0.5625408915580294,
5465,default,10.796348482241955,2.211625361572032,0.0912308969288609,58,0.8915643812055352,0.8557992773790342,
5466,default,11.258931007123323,1.8527910890965265,0.19039597675894732,86,0.512975843242839,0.781128851130316,
5467,default,14.245636961843022,1.4130766230226608,0.6331966212587276,82,0.4318199639300557,0.7792320498463565,
5468,default,8.453157380873776,2.899327296254137,0.04577413212245496,65,0.44287962886256316,0.6197682576148884,
5469,default,11.044938829573235,0.9827342059988641,0.6915189688003516,21,0.6922211350293542,0.7965983318579468,
5470,default,13.019885309228131,2.0066186750475588,0.09906742834822518,104,0.24086641256856,0.7270982862164932,
5471,default,8.85067277094908,2.5805075776438144,0.05500219715834188,83,0.37869285984132983,0.6025885154345678,
5472,default,7.992097574943874,2.792262958157605,0.03818172940774376,38,0.3775855920114123,0.8306703774229773,
5473,default,8.92249562502843,2.676981266536804,0.05280503881646404,84,0.4344882516925528,0.770066985766509,
5474,default,8.516309309200315,3.069126412780036,0.03813290366681314,42,0.38029583637691744,0.8113888753261831,
5475,default,7.573860990283623,3.182920040374199,0.034422147356086126,40,0.42477800546448086,0.6741760656217959,
5476,default,13.342245860498943,1.332388324029024,0.6493091157658317,49,0.8826050796494146,0.740821981348567,
5477,default,13.315195260906952,1.276458084319552,0.6655436746252624,45,0.7773079175069937,0.7621681322807177,
5478,default,11.160842732280154,1.431884546875917,0.6733313803036961,50,0.7027151403589508,0.7987830184073041,
5479,default,12.789542376501567,1.5698579207413061,0.6212587276011914,81,0.4301723021116725,0.839962690399344,
5480,default,9.941037989836056,2.495280317397599,0.058737366339534205,91,0.42433954092680815,0.8079919862783917,
5481,default,12.353735196771877,1.9371517003062382,0.1184756603681461,103,0.3378861490512421,0.8295927390698155,
5482,default,12.907535938242388,1.4705010551794553,0.5601288999560569,59,0.7588037422474508,0.7605005034329775,
5483,default,9.227667493373682,1.1442973662204619,0.6970118646550462,24,0.8983782645324347,0.8028184077693379,
5484,default,9.276226617581752,2.4232016175394313,0.07182266490893999,59,0.4005372217958557,0.593619289422717,
5485,default,10.839210904292369,2.003718521346059,0.11425223377764758,57,0.4435286722078648,0.5611607506143905,
5486,default,11.58630223920424,1.2482234924288256,0.6370294419217811,32,0.9824470563868897,0.7666461598554757,
5487,default,8.13048919021255,1.4958993409915695,0.6848786680337874,38,0.672505273924439,0.824471461354426,
5488,default,11.18271776330446,1.1641749447145564,0.7319222694204385,37,0.6761019283746557,0.7710072750353987,
5489,default,14.444447577829004,1.4288184021549952,0.39788096284361113,79,0.36466264111315305,0.6789799906835208,
5490,default,12.815870720553505,1.436876275292724,0.5882037009911626,47,0.8617467982364057,0.7500379041936172,
5491,default,11.103856397858824,1.6488767992877151,0.5426492847028954,58,0.6680855481727574,0.8753234705336654,
5492,default,11.49884668099002,1.3830863761861416,0.6913480787070944,49,0.8623835403726708,0.8428229648384913,
5493,default,10.535474563687785,1.4719286068382462,0.6971095161369074,38,0.6671039911614418,0.8299236690916785,
5494,default,11.379003895909161,1.6250894753738863,0.5924515404521263,56,0.9754387964440392,0.7297754626238953,
5495,default,9.494121638070686,2.7076968551469176,0.048117767687124655,75,0.44335691442969277,0.7826502348254216,
5496,default,13.304987879559219,1.217921770591224,0.6776524583760558,49,0.5102015192416347,0.860330480515042,
5497,default,10.026028551206915,1.4195985917190896,0.6343440261705972,30,0.9761615948525921,0.7420169913578438,
5498,default,13.89082473897624,1.036715946905035,0.6971095161369074,61,0.7270339675499008,0.8039871851209188,
5499,default,8.012486143392959,3.0149386060511785,0.038401445241931544,46,0.5443049658482555,0.41526292661491127,
5500,default,12.275655286601847,1.294691928372283,0.6965480201162053,48,0.8244149649724251,0.8330229411231316,
5501,default,11.058481843052073,1.5295912169014123,0.6016796054880132,36,0.929284879396451,0.8188281507171871,
5502,default,11.989030907725828,1.661184003795587,0.5525853229822763,58,0.9681714842481325,0.6483913726724138,
5503,default,8.47649795761545,1.4815028623476367,0.7465211659586934,43,0.8008514664143803,0.8363050454745198,
5504,default,10.54521697605398,2.1366180598796154,0.10890581514574484,56,0.8840076786769049,0.6860067996268686,
5505,default,12.428501079497979,1.4150935494465584,0.5934036424002734,48,0.962222334156047,0.760648080334619,
5506,default,12.529955753137687,1.332948383001469,0.6115424051559982,53,0.7502873419619209,0.7913969044480249,
5507,default,9.843249217078002,1.8688831385965328,0.17154924075972852,63,0.34414752838726204,0.828486022275388,
5508,default,13.567513051209527,1.7443683908680505,0.22474488550363753,99,0.8515355912743973,0.5550944235578776,
5509,default,12.531529306227446,1.33783792981651,0.5993359699233436,37,0.9245724385299163,0.6677717559363963,
5510,default,7.19381866168114,3.0134249911519473,0.03967091450612763,39,0.43692427790788446,0.8501715558988154,
5511,default,10.715261446453894,2.2914329630357906,0.08400468727112934,101,0.44784571822147395,0.8821282369538905,
5512,default,11.06507496415009,1.2436330176245687,0.6619305697963966,30,0.8729332870852121,0.6866015191780535,
5513,default,11.230608483433546,1.738735163903788,0.18209560080074216,52,0.6914149020997608,0.7743413756303752,
5514,default,11.154852410194266,1.6321304522031521,0.695815634002246,55,0.43090650663297536,0.8431228943899223,
5515,default,5.427116134758204,1.019226610160088,0.7141496997216933,17,0.9164709486367814,0.7280650358869196,
5516,default,11.9527314971333,1.156399813010528,0.7203505688198818,32,0.6132795258213002,0.8344011703710938,
5517,default,10.14926963181573,1.5911395619754212,0.5811483814266881,46,0.7931242792025921,0.6581020572869547,
5518,default,8.996751859068024,2.382100897355064,0.06393730774864509,60,0.353405017921147,0.7675270847235107,
5519,default,9.597319071612985,1.0905146411054425,0.7399052780625947,38,0.6293401081362777,0.7555445384652943,
5520,default,11.059260050650696,1.4233434921055614,0.6106635418192471,32,0.9152633851468048,0.7315761810803125,
5521,default,10.310297547626298,1.1382882368801293,0.6901274351838289,24,0.885226019845645,0.7666780593395506,
5522,default,11.26068710238469,1.4680855383383324,0.6050241687417607,33,0.9526114939910008,0.60982288993192,
5523,default,8.931570742228102,1.4058151606857114,0.6332454469996582,27,0.8333881038448899,0.7185928421463794,
5524,default,10.101741024361266,1.575923084240728,0.541038035252185,36,0.9256002021733637,0.8610142733915986,
5525,default,12.734960644582156,1.2837605795681886,0.6392510131341244,37,0.9292242532322782,0.7199932531703441,
5526,default,13.557987725055666,1.2045215166230403,0.6140081050729945,49,0.9077316021923056,0.7251125581285243,
5527,default,12.717923189457201,1.449198262444219,0.6080025389385284,69,0.3127625201938611,0.845961047074274,
5528,default,11.246971248328705,1.5529740444717066,0.5998242273326497,62,0.8139091602221981,0.8581900741707391,
5529,default,12.446384002343864,1.134555713594307,0.7182022362189346,44,0.48954392976946687,0.6796368759895932,
5530,default,11.7937077666961,1.7380707669399749,0.21671305112055075,61,0.6998972250770812,0.7246125420479572,
5531,default,8.480591538673268,1.395403040812001,0.608051364679459,16,0.9665490332521497,0.6700431544433303,
5532,default,8.865226457099215,1.8800958808851245,0.17089009325716517,45,0.6762871762072273,0.7451479419950198,
5533,default,9.393418390498715,1.60919096571627,0.5415262926614911,23,0.9602021788202963,0.8162989623367534,
5534,default,11.56275036093419,1.3521424165468359,0.6845613007177384,43,0.9439070267365309,0.8445759484400175,
5535,default,10.805293178199067,1.9038883289486768,0.1567794541282164,62,0.5011971785413836,0.6978744527448204,
5536,default,13.029550385790575,1.4234979538609696,0.6767003564279088,46,0.8724826935179358,0.8352363747119862,
5537,default,12.579020268787994,1.5579537284707428,0.5605195058835017,48,0.9549563352229202,0.8386279670884915,
5538,default,13.94457824397681,1.5177978467707347,0.3652165421610273,106,0.5587798269382047,0.7411977241460523,
5539,default,8.591669452502083,2.839916913327391,0.041038035252184954,71,0.4220797323668804,0.6740994467667971,
5540,default,9.213624973817103,1.685466622476632,0.6811923245935257,49,0.39697692919649963,0.8721854777223168,
5541,default,10.906413053617761,1.0677566033709116,0.670963331868561,25,0.9177299173216291,0.7007307585892615,
5542,default,11.16122089146553,1.1989406730701304,0.6807528929251502,22,0.933026920551543,0.6857087056296078,
5543,default,12.200236770729214,1.4174866766878327,0.7075338118255945,38,0.813285175879397,0.711514272229081,
5544,default,13.176031753655177,1.5753222602289763,0.6144231238709047,76,0.35013093185156796,0.6563200482930966,
5545,default,13.836063102057617,1.4355644233932547,0.6309018114349886,51,0.9304734667937719,0.6055449766450205,
5546,default,13.593920126136961,1.284385273691954,0.6338313558908256,66,0.9244760560321424,0.5267674497305324,
5547,default,12.795815234773833,1.7041918746857356,0.14720960890581514,69,0.36684904475737734,0.8018215960210981,
5548,default,11.560206098765075,1.7508033258318607,0.29483423660954056,74,0.35546191763396406,0.797955015217356,
5549,default,7.33824587937344,3.1195199628621477,0.03112640984326937,28,0.5119536794919686,0.7071615155509985,
5550,default,7.536698394396267,3.1856887934338625,0.03759582051657634,24,0.37215818123599104,0.8165572526199449,
5551,default,13.150603553605402,1.4160741994798778,0.5990918412186905,36,0.9095067511711216,0.7998452994945251,
5552,default,13.433655323322974,1.2782389529224438,0.5939407255505103,37,0.9599854303257362,0.7867158475038949,
5553,default,7.715881488805905,3.2225758113106,0.03727845320052732,47,0.44531447335185653,0.7868463453932915,
5554,default,8.180409116274955,2.406180869780661,0.04816659342805527,55,0.4200740139001715,0.7819259313510083,
5555,default,12.872228968036373,1.5407255979459846,0.5736292173233729,59,0.9451810006917224,0.5692004354107252,
5556,default,10.631154282138006,2.1191126211523295,0.07343391435965041,77,0.40242606693819727,0.7569188294250548,
5557,default,8.538746934880349,2.6379428344669553,0.040183584785899125,90,0.8008591885441527,0.4969667008446854,
5558,default,10.171536697594549,1.6079743737125458,0.5972608759337923,44,0.9605013292821876,0.6941206832813689,
5559,default,11.533758974169254,1.4734740079439728,0.6656169132366584,51,0.3591231903851407,0.7670897273513184,
5560,default,12.86148875564153,1.1264245113276738,0.643327962501831,28,0.9786574337243553,0.7415897661247011,
5561,default,10.86880152543152,2.0032585272317647,0.14318148527903912,94,0.5914201819093318,0.5557243041689475,
5562,default,11.798850300885043,1.7785108085977093,0.24608173429031785,59,0.5241958199538054,0.6524967391380163,
5563,default,14.097986829905242,1.2435219785780227,0.634807870709438,44,0.9487371977049708,0.6914186780892508,
5564,default,9.85199660115463,2.0235792709862572,0.14425565157951273,80,0.5141478868169055,0.7848723494084906,
5565,default,9.511720293028464,1.553100433453631,0.6092475953322591,30,0.52980169032757,0.6446584639421904,
5566,default,8.03362984672141,2.798674060813148,0.04391875396709145,67,0.4108424787523723,0.5412984392038149,
5567,default,9.612430847768453,1.353200323546067,0.7853376299985352,39,0.36381372465858003,0.8244909916507983,
5568,default,12.82626991553128,1.3877547266385426,0.6529710463356282,34,0.9068899060467357,0.7447710156932665,
5569,default,8.377220100229705,1.1040098929768865,0.6705727259411162,28,0.50298105840764,0.8706850251452565,
5570,default,8.632322884344624,2.558459530495534,0.05168204677505981,69,0.39550118389897393,0.6919730481910062,
5571,default,10.69159354946425,1.0965575710677171,0.6896147649040574,27,0.981217516595482,0.7379365544372134,
5572,default,9.661640839938762,1.3599493033000685,0.7137835066647137,37,0.6197308801318138,0.8043413058793167,
5573,default,11.127851757947527,1.8798170880957528,0.14901616132024803,94,0.748744119288733,0.8153273155607637,
5574,default,12.0659770311694,1.3604868654283744,0.6156193545237049,37,0.7727997361332527,0.7546018260827108,
5575,default,11.629610589628632,1.9476280210727794,0.18019139690444802,137,0.8463082098801865,0.6705933829853559,
5576,default,12.923343325385627,1.2666901472784908,0.7258922904155071,51,0.7858829276235447,0.831211291515964,
5577,default,9.443779530494243,2.2004514797303405,0.10675748254479761,57,0.469689347251918,0.7855782711502648,
5578,default,12.249212058720484,1.4764627615283334,0.5854694594990479,75,0.9609311411362527,0.6678151330076869,
5579,default,12.666674954049265,1.716412131140717,0.21510180166984033,96,0.44942574257425744,0.741035979431514,
5580,default,11.090163846374937,1.3414672756894093,0.666373712221083,34,0.8850386041704663,0.7839122939459837,
5581,default,11.084634714838003,1.456239139787447,0.6602949074752209,48,0.6344961926686736,0.797153459303745,
5582,default,11.281806871126856,2.009612476011681,0.08551828523997852,82,0.7400239609252603,0.7513053487859407,
5583,default,10.531462242668391,2.3773646698774704,0.06132513060885699,88,0.3829344432882414,0.8582858124182378,
5584,default,11.381110290856494,1.5369139284585287,0.595112543332845,48,0.8847948255752306,0.7391403414546815,
5585,default,11.247081142737786,1.8689223205612042,0.1643718568429276,80,0.27590179916688823,0.7930602346890614,
5586,default,11.69374437140709,1.1301292845430275,0.712147844343538,40,0.944104274022431,0.3706231792067445,
5587,default,9.401721410362141,1.4693028731770164,0.6097114398711,18,0.9872090048605782,0.8321826733720685,
5588,default,11.802095838135168,1.2192732167306934,0.6087105121820223,28,0.8779333366548752,0.7883203083489145,
5589,default,8.628647967643264,1.0529837181009263,0.7083882622918802,24,0.8408990987030116,0.7679725674452496,
5590,default,11.534563996725984,1.9146527101678221,0.13009618670963333,68,0.4117503259452412,0.795719203163908,
5591,default,11.141395007003105,2.144399584838472,0.09477076314633075,96,0.304686791768652,0.7565967063550187,
5592,default,9.691479310983254,2.3134872796241774,0.07797470826619794,72,0.5954847467314425,0.8306865056677235,
5593,default,14.552462771653408,1.515390523448608,0.31338801816317563,97,0.35591201461129196,0.7751766973972922,
5594,default,11.896874213990788,1.2347191936353246,0.6160099604511499,40,0.9855036115569823,0.8047974003005496,
5595,default,10.679623488713064,1.7362688101777504,0.5512426151066843,62,0.9358673906830522,0.7484114196432929,
5596,default,15.377681266099733,1.456005653965725,0.32378790098139737,114,0.3741025424444632,0.7632548323920816,
5597,default,13.04362070837871,1.619176877613818,0.2724232215223866,61,0.966424592120971,0.8153032472267767,
5598,default,12.004151775654826,1.5030061231095402,0.5385723353351887,46,0.7448497638428299,0.6804892339241249,
5599,default,12.992849040503657,1.3957268115488972,0.616962062399297,40,0.8533843300880853,0.8274389813865426,
5600,default,14.845392307256374,1.3810661405446945,0.649333528636297,53,0.8982872596153846,0.7064388945852254,
5601,default,12.524934926576158,1.84390313007687,0.16088081636638835,62,0.76397132937619,0.6646603725847904,
5602,default,12.528939604591374,1.1108812032527136,0.7213514965089596,44,0.6355402325717291,0.7937159696398393,
5603,default,8.137479899237887,2.532440602025465,0.048508373614569604,52,0.4877168197158779,0.7727949271630197,
5604,default,9.884803929811287,2.1921441121563476,0.09982422733264977,73,0.5732784784514736,0.7197085103266441,
5605,default,7.90591262370571,1.2556864346668841,0.7631951564864997,31,0.9400210716435882,0.6802036033396808,
5606,default,12.583450683808637,1.3335779715194747,0.6065133538401445,52,0.896654117397529,0.6418370336269852,
5607,default,10.723532413547382,2.1319265258392095,0.07653434890874469,74,0.3978115727002967,0.7571484739386183,
5608,default,8.93743804277253,1.1091021268317685,0.6800205068111909,25,0.4045224793828146,0.8696840974561788,
5609,default,7.59629919569988,1.5577120749490783,0.5989941897368293,24,0.9611352848101266,0.6797519652360724,
5610,default,8.385522586769838,2.484357029356012,0.045969435086177436,75,0.28294573643410853,0.6497136719049712,
5611,default,9.954258696662281,1.503370433725278,0.6908598212977882,22,0.7583704935379034,0.845326562830591,
5612,default,12.205632742233773,1.6809645718909965,0.5481177676871246,49,0.8437191983353411,0.7770993324823705,
5613,default,8.551061800782936,3.0209211216261718,0.03791318783262536,54,0.34730317328152466,0.7581042592321339,
5614,default,11.238786104604594,2.409587463897585,0.053415360578096774,103,0.27371769383697814,0.7559792259321221,
5615,default,13.817122120747431,1.5564100138088715,0.5709682144426542,70,0.6786709904989475,0.8183507165490469,
5616,default,8.176337325173774,1.4625146925455825,0.622967628533763,29,0.9730573182149173,0.7550938393182425,
5617,default,8.86813529976782,1.3438280619132812,0.7576046091499439,30,0.5592181252776544,0.8139128948781797,
5618,default,10.534971132526522,0.9800906112826422,0.7187393193691715,29,0.7930422238251124,0.8298422928567941,
5619,default,11.359688006419642,2.011916546945367,0.1274107709584493,82,0.4498293515358362,0.7234213591691252,
5620,default,11.577457598315927,1.3936840518917815,0.5858356525560275,26,0.9796756208819057,0.7948662785020262,
5621,default,8.85413445165343,2.296292611537155,0.06376641765538792,87,0.5413302575932334,0.7589039163669309,
5622,default,12.271060318385285,1.6071273412951317,0.549484888433182,59,0.9112246446456573,0.8224050299963301,
5623,default,11.36637767528698,1.7556368302268361,0.14259557638787168,64,0.6948787566707237,0.861853669254431,
5624,default,9.287917244151936,2.221781581759408,0.0920609345246814,91,0.408363063137808,0.8715527917227053,
5625,default,10.47727122126055,2.2772426617715076,0.08388262291880279,62,0.3917518140085888,0.5761242126849275,
5626,default,10.786156079315287,1.5115746644425871,0.5781211854889898,49,0.9742766885624028,0.5502305906583043,
5627,default,10.132300710804211,1.0614377567811026,0.7201552658561594,31,0.8443236647995119,0.5653337239392606,
5628,default,12.468031723878287,1.3853145739442714,0.6360773399736341,54,0.8897576736672052,0.7709689119532388,
5629,default,11.3652409118531,1.1219567652001656,0.6820467750598115,33,0.7941309000788555,0.7916375068491666,
5630,default,9.353048022990459,2.3765119340392373,0.062130755334212195,66,0.4472563267351541,0.6074247676708495,
5631,default,12.09953882320717,1.4200463150317426,0.5978711976954251,51,0.9619615280411813,0.567159806650066,
5632,default,11.087673693622687,1.6978998937590144,0.5065426492847029,66,0.5232381451401624,0.8150942065545845,
5633,default,14.21054559453837,1.27381393723361,0.7177628045505591,64,0.3648789901101552,0.7859810835129422,
5634,default,12.708583139105716,1.7448498056230963,0.2210585420633758,83,0.48397350993377486,0.7958978459930564,
5635,default,12.820733455318095,1.3313178397658538,0.6767735950393047,51,0.9219052893935198,0.7345149162638542,
5636,default,9.2581419404835,1.4066099792971276,0.6878570382305551,31,0.5730503736664955,0.7450856891753332,
5637,default,9.989346809307303,1.3645756098405688,0.6645183340657195,33,0.8853078330677056,0.8070280133167689,
5638,default,9.830945706007524,1.4376262506717672,0.6795078365314193,33,0.8753122124359143,0.8189370636199405,
5639,default,10.311618680180189,1.3808479070109803,0.6190127435183829,33,0.9719143039863568,0.6741169003121976,
5640,default,8.540009002252132,1.0751515496156727,0.7564572042380743,23,0.913949637412208,0.7090651646093276,
5641,default,10.03928845418612,1.4584339063972942,0.6096626141301694,39,0.8694093037155095,0.81079754135269,
5642,default,11.177996951840855,2.270096863327989,0.07746203798642644,109,0.6636292999929364,0.7964591572677115,
5643,default,12.456808677281677,1.9876493768346153,0.1565597382940286,83,0.933850224601563,0.5538971078886121,
5644,default,12.346901209501057,1.3863667050323216,0.5876666178409258,32,0.9406546661824973,0.7353563465325585,
5645,default,11.933958665313908,1.1279722459230703,0.6442068258385821,35,0.9264571254195911,0.6913221400322249,
5646,default,9.537213134761162,2.752214629919011,0.04816659342805527,79,0.6230480676960656,0.660200555029909,
5647,default,9.220128320405042,2.069948161297827,0.11454518822323129,62,0.3373375344623868,0.7454038076566274,
5648,default,11.504548298080932,1.3314938387132114,0.6416434744397246,41,0.9090964220739842,0.6339743455606939,
5649,default,13.747220087332726,1.6899718965683568,0.1955959181680582,67,0.29003045359833307,0.787345588594307,
5650,default,10.93668145620272,2.20259451475536,0.08456618329183145,101,0.4358225449952637,0.7387365118890679,
5651,default,11.778529095066306,1.6257185718126914,0.5746789707533811,38,0.9022660439370351,0.7481283465976596,
5652,default,13.935998828068591,1.645553944456393,0.2530149895024657,109,0.4045055641002443,0.7459094879264794,
5653,default,11.022892871768482,1.9151531310290042,0.15267809189004444,77,0.494718564607148,0.7860944289829599,
5654,default,9.488524692606145,2.6440382585487208,0.05116937649528831,61,0.21887868229331645,0.8397159426894303,
5655,default,13.647628994634502,1.8771291359144133,0.13302573116547042,84,0.7394963596286154,0.716254840321048,
5656,default,12.86312186969561,1.7413131120983711,0.22476929837410284,75,0.4509791731426795,0.7352180069332552,
5657,default,10.756569864172128,2.1049603182219827,0.09967775010985792,121,0.5008418124588244,0.8369903813290367,
5658,default,10.189224413227867,2.2063599258112676,0.08449294468043553,60,0.49197006031538404,0.7121910363451305,
5659,default,11.101487599863686,1.1393394798818826,0.6316341975489478,29,0.9091750668586711,0.677566525072018,
5660,default,12.53957991486039,1.449550350105067,0.5568087495727748,57,0.9386176658948717,0.7994153117523559,
5661,default,10.67615944347403,2.102486853410775,0.0912308969288609,92,0.6278975193167955,0.7301814439649505,
5662,default,11.365157469753118,1.3731610945350967,0.6274107709584493,32,0.9406757395827859,0.6796095568250249,
5663,default,9.214191372873284,1.2344307032929378,0.7702504760509741,17,0.5854004252303331,0.7522473403533898,
5664,default,10.128339932921213,1.0065902400028737,0.6861969630389141,23,0.9300039323633503,0.8094585225330795,
5665,default,12.211466302873143,1.436778372802044,0.7125384502709828,57,0.7557555824822573,0.7636601635429816,
5666,default,13.465182395403774,1.5296885885735458,0.5698940481421806,75,0.9417281006071119,0.7917055345262232,
5667,default,10.245429410212262,1.643346876759163,0.6639080123040867,55,0.8675198138587944,0.6861894513864633,
5668,default,8.677915104028319,2.6261108528787407,0.04723890435037352,63,0.3343422412520301,0.7980818881653802,
5669,default,13.860064651838284,1.2304494967112716,0.6606122747912699,76,0.49097973910630033,0.8335473049627058,
5670,default,11.840429777927705,1.9583488509079607,0.1473072603876764,80,0.6079677170086718,0.6787591751704831,
5671,default,13.085856473046219,1.4474812451103627,0.5618622137590938,36,0.9698469151074687,0.6449266567620164,
5672,default,8.18669675970171,3.2629557353739833,0.034617450319808604,44,0.3264579720726476,0.5695309066940091,
5673,default,9.895597453210366,1.2842272294440862,0.6594648698794005,37,0.7721430866445325,0.8263471835685106,
5674,default,9.815687336747976,1.9279607389774736,0.12355353742493043,43,0.6034684986595175,0.5821444265416726,
5675,default,9.957050540680578,1.9005605905039022,0.36531419364288853,45,0.8217805337171963,0.8373614569601093,
5676,default,9.600929073875317,1.7510463260304299,0.6123236170108881,37,0.9221121725370686,0.7975989941897368,
5677,default,11.118539862658382,1.880880703019788,0.12972999365265367,77,0.7988332706059466,0.8413557781508565,
5678,default,10.306980864770088,1.8348500614298606,0.32017479615253164,45,0.9046803652968036,0.8566215842325406,
5679,default,11.876158643844398,2.076774662636004,0.13441726478199306,126,0.6075767918088737,0.7511425963161718,
5680,default,9.97069746074101,1.4690301965359323,0.7393681949123578,57,0.7070193285859614,0.7736100626096232,
5681,default,13.328474029195648,1.533259561675271,0.6144231238709047,78,0.8520542660579953,0.797513392650349,
5682,default,9.911615690938588,1.3752854821778195,0.6999169962404179,29,0.9275060467616232,0.5871844636492358,
5683,default,9.162574699642553,1.4048329269321915,0.6230164542746937,39,0.7913176334228966,0.8109923018081799,
5684,default,11.95533799263586,1.990759377605274,0.11537522581905181,100,0.4763122017723245,0.6633965939663904,
5685,default,8.295789278829643,2.5315057217052885,0.0443093598945364,53,0.3812170308967596,0.7975196523607246,
5686,default,9.423829196779744,1.2463224589008288,0.6505541721595626,40,0.8662255609173672,0.7848046156600428,
5687,default,9.623683450516237,2.383388024512595,0.06156925931351008,52,0.27886337096146363,0.7550738082450401,
5688,default,11.654809268604525,1.3438511503414265,0.6957668082613153,44,0.4891375367526952,0.7775576336476169,
5689,default,10.506554289983049,1.7166948642170183,0.2646843415848836,48,0.393648393194707,0.7569682469931482,
5690,default,8.966120342943745,2.510272659829051,0.05246325862994971,61,0.3066581815289158,0.49995117425906943,
5691,default,10.951829915927057,1.6803182048719847,0.5264635515843953,34,0.9692735990101562,0.7254162394414334,
5692,default,10.711314569586785,1.7646478178389928,0.6369073775694546,61,0.4388199798860208,0.7477076314633073,
5693,default,11.076248183418231,1.584976977881803,0.618158293052097,66,0.9239928909952607,0.7024949953615545,
